from_account,to_account,amount,is_fraud
123582ae-177c-4848-891b-370ffbcb5b8d,0644ae53-04fb-4d7f-b74f-7f550c011278,180.9211049648269,0
417e42c4-c763-4d16-99e3-64a6ee4467b0,cf225ea1-83e5-47fb-b24a-2025c0ac558c,109.27025732028305,0
5040ace7-1f81-443c-b067-36a8d1a7d397,5baae84a-9873-46b3-9687-868a6d3804c6,472.2590827375868,0
f7091cd3-5924-45ac-a17a-523e471d0066,8aa6fe31-e92f-43c8-b22e-c69c7245b117,113.33728890953941,0
035ef1aa-73ab-4e44-bdf0-de038515534f,37feec7f-02ca-43e1-b47b-ae08dd825df1,243.84615413123637,0
7ae7c398-8975-4dd3-92b5-7c56967809c5,bdb07c73-adc9-4a70-9863-bcca009e666f,338.54766790411844,0
a94c6dee-b4f2-4bf4-ae70-7ca05f135ea3,6b9784d0-0f69-46ed-a5de-8c4786e8444e,273.960139028105,0
efe3b9c1-62d6-414d-a0c6-06dc0b726c50,e74807e0-80fc-46b5-acf4-5cb8543247c5,80.53712540875716,0
679be260-1f0b-4dac-802e-3c8952c10be6,cc65b260-f387-4896-be45-dd44805323d0,426.2442406978593,0
bfb760c9-2b64-468d-91e6-5616f1d44a88,f406db51-1a34-4c2a-8258-7444c07e1030,389.732980225229,0
fee679c2-fbc6-4e30-8928-979a56c39b28,65ef30ff-1681-4823-9495-0ef53009b8a4,160.7850911413414,0
3f5d85bf-8974-4c35-837d-a0b1e961f5ab,627f0d70-8c42-4342-b4b8-18be50a3feb0,369.5096346123928,0
c898ca5b-5ee5-4192-9eea-1b69765b3485,86485014-8b93-4520-8d3e-8c817d7d08c6,191.75767899337416,0
da900275-0a69-4e11-b253-d067a01a6c19,035ef1aa-73ab-4e44-bdf0-de038515534f,81.73761785178635,0
131f0121-8764-4fac-b2dc-f8fb250de57d,0c5fbf68-73bc-4d8c-afd4-a89649034e29,88.54841970770966,0
7bba53a5-d85f-4deb-a1bc-1f0179a59210,e6c1f231-5b8d-4fd0-a461-70517d40f183,497.93702770050345,0
6d8e4ea6-a792-41b9-8568-bcd63ad736e8,ecbb149f-78c6-4e2c-b7dd-2753dc9a5fd5,262.75479563753265,0
50391d09-e1e7-4004-a6b9-e6ebf28e08e1,3d6fe3df-79c5-458b-8182-0d2a86f83ca1,407.87268587314554,0
a89f0579-2926-40a1-b5c4-6cc30381f7aa,c8d25bd4-9015-420d-9990-634a282d6408,258.5281345316665,0
fb10efc4-e99e-45e6-a999-1c9c3b9f799c,6c78a20e-ca82-46a3-b3e7-e5fb88845ed9,95.21385400015708,0
fa4505f3-83ef-4b8b-b2f3-dc0da57849c4,2a0cb352-031b-4bc6-b9cf-e477103d2985,147.53887673169905,0
c67b5f4d-0168-4291-b64c-cf169ec41e19,ef82cc98-a689-4390-b685-bde3522a2c43,34.41141376891649,0
bf5d3ff8-c4b7-48c5-8e93-e29c41097574,e6841876-52be-49b4-95de-ca270697cf8c,34.13098119492499,0
50391d09-e1e7-4004-a6b9-e6ebf28e08e1,0bce57a9-7787-4b42-80de-30c3b43b4c74,164.50276029543141,0
6e27366a-6563-4558-aee2-f3652feabcc1,e9984b30-7f5b-48db-b52e-993238175760,469.5182233703845,0
16ed4117-973a-42e6-9d11-24f1167b5a9d,fc27070c-2512-468e-861f-81be0c216c94,258.5485506859992,0
7696a6bf-afda-486d-8de4-c51ad0a5f2df,3ee2f0ef-48c0-44dd-afc3-e55d951b4d97,10.745200858234242,0
9ac85295-02fc-4099-aae2-e9269ae224e8,7ffe24bf-7a89-43aa-8c45-a96bad06bcd2,188.52798529832418,0
d5a4a9d6-4a88-44a9-b7f8-845681ae26bf,55843861-3eb6-4abe-81d1-b14712bf3f90,130.42085150297675,0
6df1d136-c37d-42fa-9e0e-df2403265eb9,da05c672-9dd8-4cbf-bed5-2c8f3bfe5ff9,245.87402690031445,0
44da74f5-7b0c-43f1-9729-1a1d0daea9eb,8c27aeb7-1631-47af-a636-c8f17c9ee267,278.2221518577176,0
bcb4da41-d596-4d02-90a3-318ac9831901,7c754aaf-0dae-4412-9eac-d8163bf41057,82.55304880144499,0
a59511c6-e0c5-48bd-9983-0fec132e1021,80e64f75-1878-4212-a684-0dc05708d3c9,383.30557135869986,0
303b44e9-a595-4ca4-ba3e-95d6b6999ee1,9e6481c8-dcc0-4d06-b62f-76b23ace22d0,484.7662615799275,0
684e02fa-fa73-4b2b-b9c0-310bddd57ea9,3387d65a-23f3-4f7f-8006-0084788a6752,342.0965726545343,0
d2496d7e-94ff-410d-8062-a83ba563dc35,0edfa746-e9d5-4f45-94b5-25bc1d9c80a2,467.5039453171276,0
c7fbbf3d-292f-46de-a7ba-1148212025fb,ed289054-51c5-48b2-8656-abdb340d4e98,259.81608988595406,0
2df3932d-2ab3-41a5-b71f-d829dfff65a9,8da5f2ad-5c63-40b8-aa97-abd1fd0eae6a,298.9998598599109,0
08e5c4ac-e4f5-40be-bc75-727ada6973c6,16ed4117-973a-42e6-9d11-24f1167b5a9d,303.38987562089284,0
ccd7b85f-d212-468f-b24c-946023f60f12,4020998b-03c1-4445-b0e6-45936655a3b9,143.0104490219119,0
b6b6137c-56e9-44e2-bde9-d724a169ef32,e7ea67e7-ffe7-4872-8977-6a476835de78,104.88345603081513,0
dffd38b0-4acc-4639-8b9c-1816bdad32fb,4020998b-03c1-4445-b0e6-45936655a3b9,219.20427737328347,0
123582ae-177c-4848-891b-370ffbcb5b8d,b288014f-5c4d-4ff2-bf1d-0f21d08227e2,111.60909290686797,0
50391d09-e1e7-4004-a6b9-e6ebf28e08e1,76c6cb78-7cc0-43d6-9e1f-4766b2153f2d,284.49547535602534,0
3f6e989d-6707-4edc-a882-cc23e6990779,b3609780-e785-4f75-abba-7d99661bd4ea,22.290464042743274,0
268c9536-718a-488f-98ac-8df5d7645617,c5e40c56-0f4e-4afd-b1af-bd39cd9f111a,196.58683823558383,0
fc27070c-2512-468e-861f-81be0c216c94,c466acf3-6aa3-4771-b53f-85533b737998,93.24664189765731,0
d533f9e5-66bd-4590-877d-ee15c46d9493,829895d0-13af-4407-b2b3-a909865e3cac,18.95162021450351,0
e4c43e52-0579-40d2-a7fe-0d475ea37f38,f406db51-1a34-4c2a-8258-7444c07e1030,463.30425152084155,0
1d2fe924-a0eb-4cd3-9947-832d3aa4167f,939c8377-3132-4d24-9a39-385711a645e0,32.01120398505989,0
e064c73c-e4f1-4f12-9e65-9d0387f75eaa,73e5561a-cf24-44e6-af46-c86b894a71b7,173.57591693169496,0
6df4d261-ce47-4da2-b6c4-96880c9bf4c5,ef82cc98-a689-4390-b685-bde3522a2c43,343.07049468498445,0
8a4f1a4c-4e11-481b-92b0-219c8672efbc,5e1863b5-d7ed-4be2-8a32-fb7b18244980,125.80996949923524,0
cabaf235-b602-4a6c-9d11-95b2dce4fa96,278ed29e-baa0-4ec8-8c43-cb1626aca758,193.90456311940002,0
7906676b-9833-42ef-b043-7d01e238c8b3,5eca6446-d8f7-4a44-a5a6-0a03fac4667c,18.116240390062686,0
ff5fe1cc-25e4-4fe5-94b6-82937002b0eb,2a0cb352-031b-4bc6-b9cf-e477103d2985,181.2050130209789,0
84433a06-79bd-4a61-a926-b714cdd92344,25a13934-9815-4fdf-9fe5-d0e5aec708eb,168.07604674615348,0
a7d096c4-9f8f-47e2-9147-bb46c72c5540,58dc0409-23e7-467f-b599-99923c0b9688,438.164696454003,0
74670505-ed42-4aaf-977b-054d4bbe20a2,5c5eca74-3e5a-42ad-ad17-01a42676534e,26.935479500568213,0
a2135589-44c9-41a2-9cc7-bc24f32191ad,cb301942-72f0-49e7-ac21-eec776e44268,426.7073631863196,0
4a6ea042-ea3d-411a-9cb1-14f56c6899fa,ca7137e9-8718-47fa-8f08-a7e88dbf3573,191.714684523767,0
c0974d24-28ce-4808-8b6c-ae4b017b76a0,44da74f5-7b0c-43f1-9729-1a1d0daea9eb,436.729860882252,0
e2c95704-c070-411c-9d62-7babc2db40fe,6ff30427-84f2-4df4-bb77-7e2262a42da0,38.65455139890838,0
113d51bd-f0a4-4088-85e3-949b48e9e538,1a3f240b-8a85-4fad-a7e4-f6b75a029f82,262.1427731585102,0
6f8050c5-356b-44bb-8dc8-2157ecfa58a4,f747f79f-3841-40aa-bff5-2184d3a9a9d3,83.82052738826872,0
854139a3-c677-4b75-99ab-eb04f087cb69,2586a7b4-cf27-4046-8a54-4117ccbdb7d7,203.5054716332158,0
d151b017-d89a-4cb2-a2bb-653acc1ffb0d,27cfacd7-0e1b-4eda-81ae-8d71c8285dbe,155.28907982881708,0
75346d13-5d98-473f-a214-0ba765f9b3fa,822a7cfb-c125-4eef-915a-95f33204cc04,350.65050142988184,0
fa4b64ab-3e75-4ccd-be04-f95b92d963c6,68e29cb0-0b24-438b-9432-80890453f6ff,375.0413165289004,0
ff5fe1cc-25e4-4fe5-94b6-82937002b0eb,943571c4-67e0-42de-bb75-eb1c04634c51,412.66754773197835,0
a226b356-dcb6-47f5-83f8-cdc62ea8eb15,65ef30ff-1681-4823-9495-0ef53009b8a4,220.04777090646834,0
2df3932d-2ab3-41a5-b71f-d829dfff65a9,8b445ace-310e-41fe-bef6-32315a867092,362.8206222377707,0
bea1c21c-797a-4e5a-b33f-01467b604963,d391f353-b6c1-4aeb-8182-5ae0d43a4a70,74.24919421347994,0
ed12eec0-ade8-441b-916d-36a363fabe7b,165cf274-d8fc-44d3-8227-a1a8e3d4da89,435.98826399043924,0
24834ded-d1c0-4dfe-8ede-27943d3dc5a5,cad03a4f-265f-462e-85e5-d176a67b7283,455.7002416705826,0
7cd9fec1-211f-492a-bdcc-3f46400c0c7b,4f3f73a6-0f3d-4ca4-a00e-99bccb965fd4,300.9503100916552,0
09d9b9de-9c36-486d-bb00-3c4b25fa7259,48e03896-d6f0-45cf-b73c-c9de27f05cd1,455.2527639263963,0
939c8377-3132-4d24-9a39-385711a645e0,a89f0579-2926-40a1-b5c4-6cc30381f7aa,97.10494468232494,0
f34b27b4-4589-4d5b-8062-01a4617354e4,d00565be-5c9b-423a-8ea6-fdab8a35aed2,79.69075222973915,0
f8b31d30-fa66-4ed8-8c29-baa134b70fa5,5f8ebf21-cb00-4526-a06a-542c6a0cda80,403.2022446367529,0
f7091cd3-5924-45ac-a17a-523e471d0066,023de88c-9921-4bf7-bd3c-6ab13406c36e,171.68518434269347,0
4752b7b8-dec1-46e6-a6a5-b1aaaa7e7a47,2885e073-8913-4afc-9614-f3ff2201a21a,210.47311994970713,0
5520b984-9735-40a5-8ce9-a7d4fe20243d,674be1c4-d11e-48c0-b0f2-932d64652a50,420.55568080103313,0
ef82cc98-a689-4390-b685-bde3522a2c43,9dd48603-bcf5-42cc-8a98-9dfb0e5dff10,235.15913812991312,0
dc32d2c0-dc0c-4b77-b8ac-b3a6692e2e89,88a07158-8e30-4691-aeae-07c33910f00d,214.60153567138116,0
5e0d2ad9-3049-465b-89d6-54547eacb9f2,b360789f-92f2-4c95-948c-55cf2904c4c6,83.6340452826833,0
36f64926-6774-4e19-ab3b-88527fe6c192,53860f3f-ce04-4b6b-a0fb-d626b2ecb503,365.53506023457595,0
e96870b7-dd39-4a7c-9a60-7d41ccaef52c,e5b3c78a-ecbb-4379-9480-8c57559c97bd,345.99619205785257,0
efe3b9c1-62d6-414d-a0c6-06dc0b726c50,f0c019cc-9dc5-452c-b595-bbc8d291781c,409.87694672651526,0
39c78973-191e-4d05-bc17-d99eb1b9aee9,56dc13b5-5b92-456b-8057-c3021f257aed,277.6369450068214,0
d3b349e3-d4c2-4c41-8258-8b4e2eaca305,e773ceca-3478-4460-b8d3-f95c30e8ce02,372.5105807436876,0
505d391e-1d4e-4950-a6af-3a17ebd6744c,9d93b251-9cb0-4ed7-ad14-4395b7a1f4ec,292.9481410227922,0
6078ce4a-dbb3-4458-a169-cf0980be47f1,62ea60db-6c17-4596-b19f-4c5595b2c543,158.3214991347732,0
30a719f2-8dd4-4c0b-9397-40e10c3446c6,01ae516c-bdc2-4872-ada7-16ab44a1e43e,367.84526216107116,0
2e142f06-21ff-4ad9-9bd3-408b68de8a11,ac919435-2292-428c-9319-f0be2218166d,57.04657529411452,0
a9ccb041-2c41-457c-9fa6-072a8ef3fa00,989c7f85-d0d8-4f2e-8463-cf4b9c00368d,290.11170965701444,0
efe3b9c1-62d6-414d-a0c6-06dc0b726c50,66a1c9f6-a966-435a-959c-2c0e8c7bb9ce,279.58828561903704,0
7a5375bb-19a4-4e7e-bd16-7f49a355c377,f15f8a91-e2fc-4e54-a846-69848992ddfa,233.39858697601434,0
6584ffd7-a33d-45f7-a40b-c59ca98ccc35,b2be523c-7a28-4f19-8204-6f37fc172099,83.61542594219871,0
bd34cf20-775b-4ae1-8436-bf84d76eab1c,0897cdda-740a-48b3-a845-c2ebc1ce5260,249.72630771436835,0
6cca38a9-97d1-403e-bc98-116947a52bb1,69b6b41f-14fc-4be2-b999-57923b68428c,279.104294905994,0
d2496d7e-94ff-410d-8062-a83ba563dc35,22084f8b-4cb7-4b77-b0f0-5e3efae7fd50,58.54502809295377,0
fee679c2-fbc6-4e30-8928-979a56c39b28,eec3147e-2039-49d5-9cfc-c5894bd25368,484.09419571068906,0
6cdec8c7-fcbc-4135-8613-1af33c8cafc3,d05803a7-f678-4b9a-9da8-77b2d3b7e11a,153.23736927140135,0
8a4f1a4c-4e11-481b-92b0-219c8672efbc,d49f6b0a-b637-42ee-b030-3c61339e336b,129.97955723787817,0
a127da3a-8100-410d-8970-1f8c2f4c7c53,283617c8-e3cf-45c6-841f-13014b94b6e7,51.44477002965985,0
b4ce6c6b-33bd-410a-ab62-b68634581158,6113f140-4e8d-487c-9c5f-3b09891b03e6,490.1894534057619,0
417e42c4-c763-4d16-99e3-64a6ee4467b0,6614aff8-ff16-4c85-a387-17939dd478c4,361.0112674549411,0
1f247060-d4a6-48f2-947b-ed07099c14c8,d9c42ae0-646e-4a86-a6a4-e2881d82e436,424.8651789621616,0
0644ae53-04fb-4d7f-b74f-7f550c011278,5ba20280-2309-47dd-b102-11c03fb836d6,390.09939151022786,0
d2a007eb-efa6-4434-9ae8-1dd4ab1876b3,506d0eef-80bc-44c6-a0ee-7e971b201578,90.17756478192402,0
fee679c2-fbc6-4e30-8928-979a56c39b28,2852ef3c-a5cd-4c4b-a20d-ec7b871bbcfa,237.98577108118062,0
f57d560f-7b74-4b8c-8a40-6aa0c4e26d27,85d0b42a-036a-400c-8c81-adf1510f37d8,329.17239155975693,0
a2a27bb9-334d-45ee-a71a-7bc81c5597cb,3a15df19-2d10-4119-b7ed-88b410bdb47c,392.9410161342364,0
30c2c5d0-0bd1-4737-a2f2-a9f20b943e04,74d58225-8dad-4fa6-a2d5-2b31d811c930,239.929508270266,0
2bc3b11e-06f0-4a8a-9ada-e66d7c521cb5,7ae7c398-8975-4dd3-92b5-7c56967809c5,278.8202588686596,0
9ac85295-02fc-4099-aae2-e9269ae224e8,f8e0cee2-feef-42a1-a5cc-139068215e73,240.32137141563823,0
e47000f2-9617-4265-80c5-f199f5cf1278,6707696b-3900-4972-ba8e-ee3366b9427b,345.1601520176418,0
e3a19720-a02e-4498-b891-18f98a97100f,8253d24d-2412-4c09-ac47-dfa67e0af417,48.67201233702811,0
d2a007eb-efa6-4434-9ae8-1dd4ab1876b3,ef82cc98-a689-4390-b685-bde3522a2c43,268.2827416844099,0
d6d430ef-00df-4514-a854-0eb5cacfda46,8c27aeb7-1631-47af-a636-c8f17c9ee267,366.822055916928,0
06f3023a-aff3-41e3-a6a2-a7758cf0f568,b4037ea4-8602-436d-b4d3-bf4889bc3c0c,226.09596871187023,0
6024458a-5b79-4849-b57d-0391a9473e5d,392be4eb-2f6d-440e-8f9d-a723b4b9406f,144.2851398797028,0
3fda6723-827b-4097-9ea2-4df182aa4987,a843c3f2-efdb-410b-81c6-e36a844456ea,218.08667522239512,0
dedb9f48-b0cf-41f1-9bc5-cee4454b4f0d,73ffa833-887d-4783-a703-0b411e1df8db,381.91378039713305,0
c898ca5b-5ee5-4192-9eea-1b69765b3485,0e376c3e-6b03-4b33-b932-2e0cfeb4cef9,355.36120321962,0
600b7de4-5269-4e0d-bbd9-da8de6ee24bc,5436e63a-1275-4968-a8a6-83356c3ff174,416.3300531791451,0
f1807fdf-21e2-4840-8c6f-30f703ad507e,4d86db0c-3a86-43e1-a866-c602b3579d76,35.930903665946204,0
706404ed-4819-42ee-ae11-bf0d6cad6955,b50259c6-e9bd-4014-91ce-28997ea59efe,341.5273188910392,0
ca2b6717-b2e2-4c26-a716-3259a66f45c6,30a719f2-8dd4-4c0b-9397-40e10c3446c6,354.4801352128933,0
3f6b2903-aa89-4293-90b5-39b86dfa99e8,0f8967d1-f49d-4c7c-af06-cc7894dbf850,434.4723314122416,0
8253d24d-2412-4c09-ac47-dfa67e0af417,238f1c1f-db09-42cd-813d-df9ffafcf36c,254.54071370368806,0
278ed29e-baa0-4ec8-8c43-cb1626aca758,42006a3e-eb86-450d-b5b4-5935b0cd161f,170.45010187582133,0
d4935a55-7095-4ebd-afe8-7b81b3ef40f2,f2a1f8ea-413e-4310-b8cc-de30c24cc30a,318.30650690924807,0
a8eaa007-7009-493e-a5e6-a3a70c9a7911,27cf3016-c8fd-49ed-a111-0d51746ef560,382.9226388698545,0
1145401b-1e49-4c91-b99a-1c53f234f804,0446d771-7791-418f-af9a-109e9b5e097d,361.4655651987837,0
f747f79f-3841-40aa-bff5-2184d3a9a9d3,96e23224-4011-4b97-87ff-29a0dff6bbe5,353.35485104872913,0
54fbb170-c266-4b2d-8b45-516e974335d2,d78d2fea-5ff9-4fde-983d-e77f4831f826,256.5119123120085,0
59e0009e-e23a-4786-a809-5488561bc110,0e20db6a-652f-407b-85fe-a7c09d4f0528,122.58969690286949,0
da05c672-9dd8-4cbf-bed5-2c8f3bfe5ff9,d0b39639-d947-4c0d-94e2-886556e781ed,315.77294418765314,0
54fbb170-c266-4b2d-8b45-516e974335d2,fa4b64ab-3e75-4ccd-be04-f95b92d963c6,486.84125158826333,0
05657813-ab9e-445a-b5e4-b38c142aa2dc,d151b017-d89a-4cb2-a2bb-653acc1ffb0d,192.8067104027502,0
4d86db0c-3a86-43e1-a866-c602b3579d76,36f64926-6774-4e19-ab3b-88527fe6c192,42.98824189190239,0
30c2c5d0-0bd1-4737-a2f2-a9f20b943e04,376b89bc-8892-49e6-baf8-8939f2ffe356,344.5949446376818,0
627f0d70-8c42-4342-b4b8-18be50a3feb0,caa764d6-2be1-43ce-ac82-cbf7e02329fc,416.267718633834,0
fcd3b241-c805-4234-b4c8-6cad14b1c4a6,447900c2-c856-4ce0-9f68-ff5038469125,259.6480393640864,0
8ae7325b-5956-48b5-9485-c9cc2616b753,cf225ea1-83e5-47fb-b24a-2025c0ac558c,333.23746230698697,0
d9b48f93-f794-42a5-8d95-7fc10cb345ca,032f798c-bfb4-483d-8eea-93556e26c230,150.00006299083665,0
f6cb5dac-f516-4219-9f50-5e5593b16df0,84433a06-79bd-4a61-a926-b714cdd92344,288.07144017972985,0
681d1329-3207-4be5-a400-632a6e20d3e9,49610e44-9b23-4ae2-adc6-8a3ecceb7c06,390.8498983220844,0
1a9f5d8a-c2eb-44e4-8ed8-523067924add,422044f6-4b20-4b68-81e7-9eca9123e237,145.0128093799047,0
8e922767-5988-4422-8d11-3994caf5c1b4,7b7ca8e8-22ad-492d-a957-25201a524a3c,65.5798669907604,0
67a1d25b-faa4-4833-8b25-51e1af9ec3e3,4e6c96f9-7a03-4600-93c0-b03646f67633,61.94260464351275,0
b3609780-e785-4f75-abba-7d99661bd4ea,c618b1ad-5a35-45bc-a03a-a332ee610e37,184.28046259816225,0
293e4f47-2b7d-4918-90fc-79e962f97bd4,372edb17-8cf0-480e-ba0f-efe7904d9f70,408.3251522138855,0
31ba214a-6305-4949-be61-40c2e48cb280,ff93e80d-121a-492c-9c3b-fff2995f0434,415.7815900436778,0
51c4340a-6a5c-4022-a06f-0df68878c5bd,05f31464-89cd-403f-b97c-b45307c28388,372.7936843368117,0
04df3dbf-f65b-4da7-b843-94d259833e66,0df17d0d-3499-4eec-a194-be704a586cb3,217.90107276952116,0
e1823a03-7c38-46f2-9c59-a37bb7dd8509,54c07d3c-8a08-4153-bfce-7fbb26cbd792,497.98074520352594,0
b4a0db56-8aa2-488e-b29d-ee91afbc2078,5e958eaf-4f7f-405b-b148-d49697550cd4,197.33642256671257,0
5eef9c06-d032-47ec-8b22-e3735a21197c,34231d6f-81db-4603-81a3-3c4187bd7b93,383.9587989293898,0
96e23224-4011-4b97-87ff-29a0dff6bbe5,a226b356-dcb6-47f5-83f8-cdc62ea8eb15,397.1073892724545,0
10c098a7-295d-48d4-beb5-543c2ec1ce5a,81109380-5878-4cbc-a25e-3cb953b8a972,264.07091384616075,0
5436e63a-1275-4968-a8a6-83356c3ff174,5665edae-bdbf-43de-a00a-be03af63d3a7,288.819975628702,0
a26604ad-8451-4285-a9e9-639ab6d022b3,29f48232-f21b-4521-8b3c-ffe359656369,246.86710201761693,0
8c4f0a93-bbb4-41ef-973f-d720e8b4f57a,a95244c2-8e54-49c7-996b-a62aa3ca28a2,413.33468374577325,0
32aa2456-5d51-47aa-bcac-35ff868f0b4e,73ffa833-887d-4783-a703-0b411e1df8db,477.6552814906693,0
7b7ca8e8-22ad-492d-a957-25201a524a3c,e9984b30-7f5b-48db-b52e-993238175760,87.52406042822192,0
2e866256-d244-401c-939f-74cdb056476d,21c76d41-373e-4f9a-a41c-66f01dd988da,273.0468275495045,0
0bce57a9-7787-4b42-80de-30c3b43b4c74,665a0705-06bd-457c-83ee-803ae703e94c,368.6501988417942,0
40fd984b-4639-46ae-b170-557bc0890aab,329571e5-8658-47a5-aa9e-f07adcb0e54c,82.69244336395028,0
92ebabad-5f01-474c-868a-c45d3eb3d343,034148dc-88c0-4041-8712-a985dc3d315b,164.32671020233818,0
e844d954-d34a-4e64-a2ce-04154c664ffc,62ea60db-6c17-4596-b19f-4c5595b2c543,50.78715039320179,0
59f79363-8cf8-4232-82fd-0e6d4cc6b711,726b4c06-292a-4e40-a906-788582b5c0e2,383.68225312172314,0
f0ef5664-42ff-4cea-9bc5-d5d461663831,54c07d3c-8a08-4153-bfce-7fbb26cbd792,183.76598755470567,0
283617c8-e3cf-45c6-841f-13014b94b6e7,b3d68060-7c0c-4208-be6c-7feb1eaf620f,352.7170198137981,0
d99428ce-e940-4710-b3fb-8201f9078a7f,3f6e989d-6707-4edc-a882-cc23e6990779,324.66967968475075,0
b10b9fef-ad00-4a13-bdcb-4e999eab809c,e9758b25-d553-4933-a7f6-30407716259f,324.66284358140126,0
7c8b7572-cb91-483a-ac8b-357980dbc448,c854e691-5929-4bff-8025-e60ecb5d8972,271.77738678515874,0
cda9ddfe-4da2-4c19-a35c-08a5b0ae6094,51bac356-48b8-4bb3-a5cd-036857a17107,457.79036879798053,0
36ee0d84-a51e-4b1b-9644-3d9374e9b975,5101b91b-f1ab-46a3-a4a8-772747a6f718,375.331600936416,0
3f5d85bf-8974-4c35-837d-a0b1e961f5ab,05f31464-89cd-403f-b97c-b45307c28388,142.9053801732456,0
daf640c1-891f-4a94-a0e1-c610336dec46,f4c9e27e-39f2-4966-b5be-9b9697c8da14,491.12978126566543,0
7c754aaf-0dae-4412-9eac-d8163bf41057,5510d904-0d2b-4779-9fdd-636e62b22609,322.8580563217762,0
298c4e2a-c552-44d9-9a9a-387f895809fa,bdf48f6d-4037-4ae9-bc53-a4a75406928a,354.86671682069374,0
fb8d6ee4-85de-4a06-b1cf-0b104981108c,ea6fad70-b135-49b3-b985-dc173f84d1a8,14.395588867979171,0
a017bacf-4602-4209-a404-7710dc22f6d1,a53f86ae-41f9-4a9b-8c60-4e636f9ebfa7,191.9820529582284,0
95decf6b-72fe-4077-b497-aa553a86e4f5,e3a19720-a02e-4498-b891-18f98a97100f,484.3604161019023,0
06f3023a-aff3-41e3-a6a2-a7758cf0f568,838ec77f-eadd-4f96-a2bf-db31c92230ad,206.50314052302684,0
9f32facc-969d-4fe3-999a-ae0e9d1a7e40,6e45bbae-1541-4a5d-8475-3b1522bca255,22.322419653019516,0
a94c6dee-b4f2-4bf4-ae70-7ca05f135ea3,6fd4ae3b-c3be-4516-a21d-ba4b59a9beaf,126.0192540896652,0
6614aff8-ff16-4c85-a387-17939dd478c4,d895b9ec-0b21-4518-a106-2e01a077c021,310.7062460946158,0
3a15df19-2d10-4119-b7ed-88b410bdb47c,7696a6bf-afda-486d-8de4-c51ad0a5f2df,353.9117068230159,0
0f8967d1-f49d-4c7c-af06-cc7894dbf850,ef22e063-dad9-4834-9bed-1b58ff79a293,287.70892928287185,0
